"","building_id","geo_level_1_id","geo_level_1_mean_damage","geo_level_2_id","geo_level_2_mean_damage","geo_level_3_id","geo_level_3_mean_damage","count_floors_pre_eq","age","area_percentage","height_percentage","land_surface_condition","foundation_type","roof_type","ground_floor_type","other_floor_type","position","plan_configuration","has_superstructure_adobe_mud","has_superstructure_mud_mortar_stone","has_superstructure_stone_flag","has_superstructure_cement_mortar_stone","has_superstructure_mud_mortar_brick","has_superstructure_cement_mortar_brick","has_superstructure_timber","has_superstructure_bamboo","has_superstructure_rc_non_engineered","has_superstructure_rc_engineered","has_superstructure_other","legal_ownership_status","count_families","has_secondary_use","has_secondary_use_agriculture","has_secondary_use_hotel","has_secondary_use_rental","has_secondary_use_institution","has_secondary_use_school","has_secondary_use_industry","has_secondary_use_health_post","has_secondary_use_gov_office","has_secondary_use_use_police","has_secondary_use_other"
"26600",747050,17,2.79448035575116,51,2.89489489489489,8163,2.81818181818182,3,20,4,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26601",1014607,8,2.48527253668763,1114,2.80565371024735,8459,2.7,1,60,9,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,0,0,0,0,0,0,0,0,0,1
"26602",721329,21,2.56336893008261,1093,2.58383233532934,7337,2.83333333333333,2,15,5,5,"t","r","n","f","x","s","d",1,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26603",9453,26,1.73088657970374,432,1.69308357348703,10811,1.64864864864865,1,5,11,3,"o","r","n","f","j","s","d",0,0,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26604",436438,10,2.34195389283935,996,2.31496062992126,11501,2.21621621621622,2,80,4,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26605",742766,21,2.56336893008261,499,2.10734463276836,6469,2.1551724137931,2,15,5,5,"n","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26606",193353,6,2.16172429350724,109,2.01785714285714,8446,2.10526315789474,2,55,8,6,"o","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26607",205888,26,1.73088657970374,1085,2.09508196721311,4428,2.09677419354839,2,10,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26608",714230,8,2.48527253668763,206,2.47619047619048,1107,2.48888888888889,2,10,24,15,"n","i","q","v","s","s","q",0,0,0,0,0,0,0,0,0,1,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26609",594973,5,1.91970260223048,267,1.82945736434109,1756,1.75,2,35,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26610",240217,11,2.33771289537713,883,2.26568265682657,2076,2.16964285714286,4,60,6,11,"t","r","n","f","x","j","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26611",492453,10,2.34195389283935,575,1.96153846153846,641,1.953125,1,5,6,3,"t","i","x","v","j","t","d",0,0,0,0,0,1,0,0,0,0,0,"a",1,0,0,0,0,0,0,0,0,0,0,0
"26612",357009,5,1.91970260223048,1228,1.22641509433962,3783,1.18181818181818,3,50,7,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26613",279122,7,2.29772559755712,1091,2.47598253275109,10826,2.40909090909091,2,20,7,5,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26614",1037126,8,2.48527253668763,396,2.29565217391304,7181,2.40540540540541,2,20,11,7,"t","i","x","v","s","s","d",0,0,0,0,0,1,0,0,1,0,1,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26615",748740,27,2.44645706990105,548,2.51169004676019,3055,2.54411764705882,4,50,5,8,"t","r","q","f","q","j","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"26616",442199,6,2.16172429350724,1253,1.51834862385321,8759,1.4496644295302,5,20,10,13,"t","i","x","v","s","j","d",0,0,0,0,0,0,0,0,0,1,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"26617",368137,6,2.16172429350724,1002,2.09826589595376,6263,2.17647058823529,2,0,14,5,"n","h","n","f","q","s","d",1,0,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26618",730713,8,2.48527253668763,463,2.18218390804598,2917,2.32258064516129,3,45,5,7,"t","r","n","f","q","j","d",1,0,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26619",571610,9,2.02602324406266,210,1.88804071246819,5427,1.96153846153846,2,15,7,7,"t","i","n","v","s","s","d",0,0,0,0,0,0,0,0,1,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26620",471918,6,2.16172429350724,464,2.17302052785924,9545,2.14925373134328,2,25,4,6,"n","u","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26621",542124,20,1.92646375464684,1285,2.27950310559006,7003,2.30434782608696,2,30,8,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26622",857260,17,2.79448035575116,663,2.81560283687943,7897,2.84745762711864,1,25,10,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26623",1008986,3,2.3315649867374,175,2.16111111111111,8897,2.20833333333333,3,50,2,6,"t","r","n","f","q","o","d",1,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26624",158193,26,1.73088657970374,302,2.01355013550135,4153,2.10416666666667,1,5,4,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26625",73944,22,2.00095969289827,890,2.02061855670103,1280,1.92307692307692,2,50,17,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26626",331999,6,2.16172429350724,275,2.42521367521368,7275,2.47368421052632,1,0,6,3,"t","i","n","x","j","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26627",400692,25,2.05405405405405,745,1.92268041237113,5231,2.19512195121951,2,75,5,5,"t","r","n","f","x","s","d",0,1,1,0,0,0,1,0,1,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26628",583020,16,2.17174515235457,849,2.1,2301,2.0625,2,60,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26629",931620,8,2.48527253668763,613,2.24096385542169,7773,2.30769230769231,2,5,9,4,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26630",296144,20,1.92646375464684,368,2.19072164948454,2394,2.2,2,25,10,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,1,0,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"26631",1006446,10,2.34195389283935,405,2.19946091644205,702,2.13636363636364,3,20,6,5,"t","r","q","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26632",369041,13,1.93765611990008,909,2.10869565217391,2315,2.11538461538462,2,0,6,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26633",1002903,8,2.48527253668763,1343,2.37931034482759,7022,2.1,2,30,20,8,"t","r","q","f","q","s","d",0,1,1,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"26634",601312,0,2.06532036898529,146,2.23809523809524,11169,2.23529411764706,2,45,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26635",1007354,17,2.79448035575116,51,2.89489489489489,6788,2.93181818181818,3,30,4,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26636",325366,4,2.16213618890719,734,2.13669064748201,1078,2,2,30,3,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26637",179558,16,2.17174515235457,352,2.19806763285024,10849,2.16949152542373,2,10,8,5,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26638",461961,6,2.16172429350724,933,2.07511737089202,1690,2.15789473684211,2,15,8,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26639",1048257,22,2.00095969289827,1199,2.075,1605,2,2,10,8,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26640",549859,7,2.29772559755712,1166,2.07491856677524,3644,2.15625,2,15,7,5,"n","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26641",527328,7,2.29772559755712,800,2.04668304668305,8176,1.975,2,15,4,3,"t","r","n","f","x","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"26642",897623,2,2.16219119226638,708,2.00408163265306,9637,1.8,1,995,13,3,"t","r","n","v","j","s","u",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26643",761561,26,1.73088657970374,432,1.69308357348703,6794,1.83908045977011,2,20,9,7,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26644",1010205,26,1.73088657970374,36,1.43391812865497,11076,1.31914893617021,1,10,8,4,"t","r","q","v","j","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26645",39387,13,1.93765611990008,239,2.61594202898551,3755,2.73333333333333,2,5,3,6,"t","r","n","f","q","s","d",0,1,1,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26646",592692,7,2.29772559755712,904,2.23863636363636,1886,2.1,2,10,2,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26647",832800,10,2.34195389283935,603,2.21645569620253,12101,2.12931034482759,2,15,5,4,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26648",185336,4,2.16213618890719,1276,2.11572700296736,4902,2.11627906976744,2,10,6,6,"t","r","q","f","q","s","d",0,1,0,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26649",993109,10,2.34195389283935,337,2.41087613293051,11271,2.41791044776119,3,80,6,6,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26650",99408,21,2.56336893008261,1355,2.57766990291262,11396,2.6969696969697,3,10,17,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26651",742490,3,2.3315649867374,720,2.42604856512141,5016,2.4695652173913,2,20,7,7,"t","r","n","f","q","t","d",1,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26652",1003018,6,2.16172429350724,99,2.19230769230769,1992,2.27777777777778,2,15,7,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26653",136632,26,1.73088657970374,39,1.53219415552254,2005,1.6480686695279,1,5,17,3,"t","u","n","v","j","s","s",0,0,0,0,0,1,1,0,0,0,1,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26654",234174,26,1.73088657970374,1023,1.6964824120603,10220,1.63095238095238,1,5,6,3,"t","r","n","f","j","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26655",904822,6,2.16172429350724,1041,2.29595015576324,10683,2.125,1,10,4,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26656",1004375,21,2.56336893008261,819,2.88780487804878,4584,2.8974358974359,3,15,9,6,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26657",542839,4,2.16213618890719,755,2.14465408805031,2502,2.4,3,10,8,7,"n","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26658",12854,29,2.07828282828283,748,2,3775,2,2,60,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26659",490633,7,2.29772559755712,258,2.88515406162465,8915,3,1,10,4,3,"t","r","q","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26660",998405,21,2.56336893008261,477,2.92820512820513,8993,2.81967213114754,3,5,9,7,"t","r","q","f","x","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,0,0,1,0,0,0,0,0,0,0
"26661",54984,27,2.44645706990105,181,2.28557692307692,5637,2.60606060606061,4,5,5,12,"t","i","x","v","s","t","d",0,0,0,0,0,1,0,0,1,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26662",1002654,10,2.34195389283935,760,2.56382978723404,1317,2.17142857142857,1,30,4,3,"n","r","n","x","j","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26663",1051789,6,2.16172429350724,187,2.29059829059829,2991,2.27906976744186,2,10,5,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26664",310416,26,1.73088657970374,1377,1.75265017667845,9547,2,2,30,6,3,"t","w","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26665",475560,22,2.00095969289827,209,2.04761904761905,10295,2.2,2,30,6,5,"t","r","n","f","q","s","d",0,0,0,0,0,0,0,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26666",457187,21,2.56336893008261,1195,2.50627615062761,4249,2.38461538461538,1,0,6,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,1,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26667",678309,6,2.16172429350724,109,2.01785714285714,7650,2.05263157894737,2,20,11,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26668",2518,17,2.79448035575116,1080,2.72275862068966,1895,2.94444444444444,2,0,8,5,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26669",427346,25,2.05405405405405,745,1.92268041237113,9707,1.69230769230769,3,30,7,9,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,1,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26670",684235,10,2.34195389283935,1097,2.40174672489083,10999,2.31428571428571,2,10,5,5,"n","r","q","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26671",851658,17,2.79448035575116,716,2.98477157360406,2670,3,2,30,18,6,"n","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26672",479619,7,2.29772559755712,545,2.10714285714286,4138,2,3,40,7,7,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26673",122771,21,2.56336893008261,412,2.6010101010101,10611,2.76666666666667,3,15,3,8,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26674",303786,20,1.92646375464684,158,1.8952380952381,5901,1.96666666666667,2,20,5,5,"t","u","q","x","q","t","d",0,0,0,1,1,1,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26675",505505,17,2.79448035575116,303,2.87113402061856,9995,3,2,5,8,5,"n","r","q","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26676",603945,17,2.79448035575116,1183,2.97687861271676,1113,2.95918367346939,3,5,9,7,"t","r","q","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26677",81724,17,2.79448035575116,944,2.87241379310345,12124,2.64285714285714,2,30,8,5,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26678",581056,10,2.34195389283935,996,2.31496062992126,12420,2.17647058823529,2,5,6,5,"t","r","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26679",948136,7,2.29772559755712,555,2.13297872340426,11805,2.28787878787879,2,25,7,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26680",625499,21,2.56336893008261,30,2.7108843537415,9567,2.73529411764706,1,0,11,3,"t","i","x","v","j","s","d",0,0,0,0,0,0,0,0,0,1,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26681",683263,0,2.06532036898529,536,2.04424778761062,9578,2.11111111111111,2,30,12,5,"n","w","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26682",354962,8,2.48527253668763,979,2.51851851851852,10735,2.5,2,10,5,8,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26683",879422,9,2.02602324406266,772,2.11188811188811,1032,2.21052631578947,2,10,8,4,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26684",417174,14,2.04959159859977,220,2.5,12473,NA,1,10,5,2,"o","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26685",692482,2,2.16219119226638,750,2.02380952380952,5917,2,1,5,8,3,"t","r","q","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26686",277587,10,2.34195389283935,1278,2.13079019073569,10688,2.2972972972973,2,15,6,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26687",470755,17,2.79448035575116,1045,2.80478087649402,9899,2.34375,5,20,9,15,"t","i","x","v","s","j","d",0,0,0,0,0,1,0,0,0,1,0,"v",1,1,0,0,1,0,0,0,0,0,0,0
"26688",821957,7,2.29772559755712,1166,2.07491856677524,8314,2.04838709677419,1,10,11,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,0,1,0,0,0,0,0,0,0,0
"26689",515453,21,2.56336893008261,9,2.75075075075075,8404,2.70588235294118,3,35,5,6,"t","u","n","f","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"26690",223589,5,1.91970260223048,1079,2.02564102564103,4274,2,2,15,14,5,"n","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26691",936178,13,1.93765611990008,1211,1.74093264248705,7068,1.92857142857143,2,10,11,4,"n","r","n","x","q","t","d",0,1,0,0,0,0,1,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26692",120922,8,2.48527253668763,1008,2.58295964125561,2132,2.73684210526316,2,0,7,4,"n","r","n","f","q","s","d",0,1,1,0,0,0,1,1,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26693",610567,17,2.79448035575116,957,2.54545454545455,578,2.44,1,5,6,2,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26694",422117,13,1.93765611990008,221,2.24793388429752,2395,2.29411764705882,1,0,2,3,"t","r","n","f","j","s","q",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26695",926882,21,2.56336893008261,477,2.92820512820513,8993,2.81967213114754,2,5,2,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26696",322961,10,2.34195389283935,1074,2.78885135135135,1601,2.95555555555556,3,40,8,7,"t","r","n","v","q","s","d",0,0,0,1,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26697",878612,6,2.16172429350724,1350,2.10217391304348,11991,1.93220338983051,3,15,12,8,"t","r","x","v","s","t","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26698",514122,11,2.33771289537713,765,2.38313473877177,4102,2.25,2,30,11,5,"t","r","n","x","q","s","d",1,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26699",720397,26,1.73088657970374,302,2.01355013550135,9847,2.21428571428571,2,25,5,6,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26700",968762,27,2.44645706990105,548,2.51169004676019,7676,2.3,2,20,5,5,"n","r","n","f","x","t","d",1,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26701",19533,22,2.00095969289827,171,2.20842572062084,2542,2.23809523809524,2,25,7,5,"n","r","n","f","q","s","d",0,1,1,0,0,0,1,0,0,0,0,"a",1,0,0,0,0,0,0,0,0,0,0,0
"26702",218071,13,1.93765611990008,846,2.01030927835052,3488,2,2,15,7,4,"n","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26703",972380,8,2.48527253668763,95,2.82327586206897,6641,2.84375,2,15,5,4,"t","u","n","x","q","t","d",0,1,0,0,0,0,0,0,0,0,0,"v",3,0,0,0,0,0,0,0,0,0,0,0
"26704",583649,20,1.92646375464684,508,1.54397394136808,581,1.83908045977011,2,10,12,5,"t","w","q","f","q","s","d",0,0,0,1,0,0,0,0,0,0,0,"v",0,1,1,0,0,0,0,0,0,0,0,0
"26705",668798,21,2.56336893008261,1128,2.79831932773109,11790,2.86666666666667,3,20,9,6,"o","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26706",353248,5,1.91970260223048,260,1.58620689655172,935,1.58333333333333,2,10,23,6,"t","u","x","v","s","t","d",0,0,0,0,0,0,0,0,1,0,0,"v",1,1,0,0,0,1,0,0,0,0,0,0
"26707",861858,0,2.06532036898529,623,2.52727272727273,10253,2.8,3,0,13,6,"t","u","x","v","s","s","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26708",385194,27,2.44645706990105,390,2.36981934112646,9360,2.51111111111111,2,45,6,7,"t","r","n","f","q","t","d",1,1,0,0,1,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26709",945767,26,1.73088657970374,991,1.88296943231441,5422,1.90588235294118,2,15,12,4,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26710",310944,26,1.73088657970374,1023,1.6964824120603,2516,1.95081967213115,1,25,7,3,"n","r","n","f","j","s","d",0,0,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26711",1049606,8,2.48527253668763,638,2.40601503759398,3145,2.20833333333333,3,10,8,8,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26712",282932,26,1.73088657970374,1215,2.08986175115207,1754,1.88888888888889,2,5,7,7,"t","r","n","f","q","s","d",0,1,0,0,0,0,1,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26713",532011,10,2.34195389283935,1174,2.45107794361526,7710,2.44642857142857,2,60,5,7,"t","r","q","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",0,0,0,0,0,0,0,0,0,0,0,0
"26714",324546,0,2.06532036898529,793,2.10086455331412,12232,2.26923076923077,2,40,7,5,"t","r","n","x","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26715",979376,3,2.3315649867374,1387,2.21862745098039,11973,2.17894736842105,5,35,4,10,"t","r","n","f","q","j","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26716",620497,25,2.05405405405405,419,2.06451612903226,10680,2.11111111111111,1,995,6,3,"t","r","n","f","j","s","d",0,1,1,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26717",682807,26,1.73088657970374,1216,1.96629213483146,4374,2.05,2,30,5,4,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",2,0,0,0,0,0,0,0,0,0,0,0
"26718",836127,11,2.33771289537713,131,2.34874759152216,1242,2.40909090909091,3,45,8,6,"t","r","n","f","x","t","d",0,0,0,0,1,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26719",226343,8,2.48527253668763,1020,2.31399317406143,5845,2.21875,1,5,8,3,"t","r","n","f","j","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26720",448459,17,2.79448035575116,721,2.73228346456693,12276,2.90625,3,15,3,8,"t","r","q","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,1,1,0,0,0,0,0,0,0,0,0
"26721",130159,6,2.16172429350724,1168,2.1039603960396,11936,2.28,2,20,8,5,"t","r","n","f","q","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26722",217037,10,2.34195389283935,70,1.97097625329815,9429,2.04166666666667,2,15,5,4,"t","r","n","f","x","s","d",0,1,0,0,0,0,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
"26723",689593,27,2.44645706990105,548,2.51169004676019,1440,2.5,2,15,6,6,"t","u","x","v","s","t","d",0,0,0,0,0,1,0,0,0,0,0,"v",1,0,0,0,0,0,0,0,0,0,0,0
